funded_amnt,int_rate,installment,emp_length,annual_inc,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,loan_status_binary,verification_status_encoded
6000,8.49,189.38,1,37000,16.02,0,685,689,1,12,0,14390,16,0,0,0,1,1,1
14400,12.88,326.77,10.5,107325,33.17,0,715,719,0,28,0,13895,73,0,1,0,0,1,-1
8400,9.17,267.79,4,100000,8,0,660,664,0,10,1,6380,26,0,0,1,0,1,-1
15000,12.88,504.55,10.5,72000,21.23,0,675,679,1,11,0,35243,22,0,1,0,0,0,0
21000,13.44,482.56,6,80256,12.29,0,690,694,0,9,0,27456,22,0,0,0,1,1,-1
5000,14.85,172.96,1,62000,36.8,0,660,664,2,9,0,3821,31,0,0,0,1,1,1
16000,11.48,351.73,8,130000,10.53,0,690,694,1,15,0,8481,19,0,1,0,0,0,1
15600,10.78,509.11,6,120000,7.4,0,660,664,0,9,1,2692,23,0,1,0,0,0,-1
19800,16.59,487.73,4,115000,8.22,0,700,704,1,10,0,10479,13,0,0,1,0,1,1
24000,7.49,746.44,1,80000,9.24,0,730,734,1,12,0,10849,25,0,0,0,1,1,-1
13000,7.91,263.04,0.5,45000,14.33,0,720,724,0,7,0,11949,15,0,0,0,1,1,-1
18000,13.44,413.63,5,56000,27.2,0,715,719,0,9,0,8318,18,0,1,0,0,1,1
13000,8.49,410.32,2,89000,10.45,0,665,669,0,6,0,20635,9,0,0,0,1,1,1
31750,19.89,1178.17,4,92000,28.89,0,675,679,1,13,2,12090,23,0,0,1,0,1,-1
32000,13.99,744.42,10.5,120000,14.91,2,660,664,0,17,0,18590,24,0,0,0,1,1,0
16000,6.99,493.97,10.5,150000,12.18,1,695,699,4,11,0,13766,41,0,1,0,0,1,-1
16000,6.99,493.97,4,65000,12.48,0,735,739,1,8,0,15342,19,0,1,0,0,1,1
12000,14.85,284.54,10.5,65000,35.13,3,695,699,0,24,0,9064,35,0,0,0,1,-1,0
18900,13.44,640.83,10.5,43000,23.36,0,700,704,1,13,0,5340,28,0,0,0,1,1,1
15000,11.99,498.15,10.5,120000,17.3,0,710,714,0,16,0,16155,23,0,1,0,0,1,0
15000,6.99,463.09,9,40000,11.4,1,765,769,0,13,0,3058,35,0,1,0,0,1,-1
16800,18.99,435.71,10.5,89000,34.28,0,670,674,0,14,0,12100,42,0,1,0,0,0,1
26000,7.91,526.07,2,75000,19.44,0,775,779,0,25,0,15235,50,0,1,0,0,1,-1
11000,10.78,358.99,2,30000,17.44,0,705,709,0,12,0,14312,17,0,0,0,1,1,1
8000,6.49,245.16,1,60000,24.28,1,690,694,0,11,0,20605,38,0,0,0,1,1,-1
27000,6.49,827.41,0.5,71000,14.29,0,725,729,0,21,0,23488,60,0,1,0,0,1,-1
18000,6.99,555.71,5,115000,8.24,1,685,689,0,10,0,15868,19,0,1,0,0,1,0
16000,7.91,500.72,4,150000,13.62,0,715,719,3,18,0,34189,36,0,1,0,0,1,-1
5000,13.99,170.87,10.5,33500,35.18,0,700,704,2,21,0,2450,25,0,1,0,0,1,1
2200,9.8,70.79,7,40000,15.06,0,710,714,1,12,0,6923,17,0,1,0,0,0,1
10000,9.8,321.74,3,123000,8.56,0,690,694,1,14,0,5317,29,0,0,1,0,1,-1
8000,14.85,276.74,1,40000,20.85,0,680,684,1,5,0,6436,8,0,0,1,0,1,0
2800,9.17,89.27,10.5,36000,13.9,0,700,704,0,8,0,15746,13,0,0,1,0,1,-1
25000,13.99,581.58,7,73000,25.04,0,710,714,0,15,0,42304,31,0,1,0,0,1,1
19200,19.89,507.51,8,75000,8.96,0,695,699,0,9,1,9250,12,0,0,0,1,1,1
15400,23.13,435.29,7,35000,24.04,0,695,699,4,21,0,9998,31,0,0,1,0,0,1
5000,14.85,172.96,0.5,26880,21.16,0,695,699,2,10,1,2260,32,0,1,0,0,0,1
16200,13.99,376.87,5,65000,21.94,0,665,669,0,12,1,14996,32,0,1,0,0,0,-1
30000,20.5,803.19,5,227698,11.3,1,690,694,0,17,0,16083,43,0,1,0,0,0,1
7500,9.17,239.1,6,30000,21.48,0,700,704,0,14,1,8909,26,0,1,0,0,1,-1
15000,15.77,362.95,3,79950,24.05,0,695,699,0,16,0,4644,50,0,0,0,1,0,0
15700,11.99,349.16,9,61000,15.64,1,705,709,1,19,0,16093,38,0,1,0,0,1,-1
13300,21.48,363.42,2,37000,17.61,0,690,694,0,16,0,18152,30,0,0,1,0,1,0
6500,13.44,220.4,1,41000,21.12,2,690,694,0,16,0,9072,24,0,0,0,1,1,1
7100,18.49,258.44,10.5,58000,27.97,0,670,674,3,19,0,4024,59,0,1,0,0,0,1
10000,11.99,332.1,9,118000,20.48,0,660,664,1,18,0,21945,35,0,0,0,1,1,1
16300,7.49,506.96,0.5,100000,12.02,0,715,719,2,10,0,13914,17,0,1,0,0,1,-1
12000,16.59,425.39,10.5,52000,23.33,0,675,679,1,11,1,3778,22,0,0,0,1,0,1
14000,13.99,478.42,10.5,43000,29.53,2,665,669,0,15,0,1366,20,0,0,0,1,0,1
35000,11.48,769.39,7,120000,16.12,0,705,709,0,22,0,68254,37,0,0,1,0,1,1
6000,7.49,186.61,10.5,92000,12.03,1,685,689,0,6,0,15326,24,0,1,0,0,1,1
24000,16.59,591.19,10.5,109000,32.05,0,685,689,2,18,0,22517,33,0,0,0,1,0,1
30800,18.49,790.36,10.5,65000,35.56,0,745,749,0,18,0,25397,34,0,1,0,0,1,1
17000,13.99,580.94,9,80000,18.2,0,665,669,2,18,2,13754,52,0,0,0,1,0,0
6000,5.32,180.69,2,99000,13.1,0,805,809,0,21,0,5005,35,0,0,0,1,1,-1
18000,13.44,413.63,4,200000,7.92,0,665,669,1,21,0,18728,23,0,0,1,0,1,1
34750,18.49,891.72,10.5,79000,38.74,0,670,674,0,17,0,21328,29,0,0,1,0,1,1
20000,11.48,659.33,3,46000,25.1,0,705,709,0,11,0,25936,23,0,1,0,0,1,0
5000,12.88,168.19,7,50000,6.96,0,730,734,2,14,1,3179,21,0,1,0,0,1,1
11000,10.78,358.99,5,39000,12.74,0,670,674,1,16,0,8108,31,0,0,0,1,1,1
30000,13.44,1017.19,4,104000,16.04,2,660,664,1,7,0,19668,27,0,1,0,0,1,0
8000,5.32,240.92,10.5,48000,12.65,0,700,704,0,18,0,1212,32,0,1,0,0,1,1
1000,14.85,34.6,2,44000,20.16,0,660,664,0,11,0,13012,31,0,1,0,0,1,-1
6000,8.49,189.38,10.5,65000,3.31,0,670,674,0,4,1,4352,11,0,0,0,1,1,-1
18125,18.49,465.11,5,65000,14.55,0,720,724,1,10,0,4214,11,0,1,0,0,1,1
12000,9.8,386.09,10.5,50000,26.62,0,705,709,2,22,0,36406,39,0,0,1,0,1,-1
3000,11.99,99.63,10.5,75000,7.25,0,665,669,1,7,2,3601,13,0,1,0,0,1,-1
8650,17.97,312.59,3,60000,17.66,0,700,704,2,12,0,4018,21,0,0,0,1,0,0
15000,10.78,324.5,5,88000,20.07,1,700,704,0,7,0,25632,28,0,1,0,0,1,-1
5000,8.49,157.82,4,115000,21.91,0,690,694,1,31,0,53750,52,0,1,0,0,1,-1
15000,19.89,396.5,2,55000,28.3,0,720,724,0,8,0,15305,17,0,0,0,1,1,1
8000,14.85,276.74,0.5,110000,28.62,0,690,694,1,13,0,59172,22,0,1,0,0,1,1
22400,10.78,484.58,6,70000,17.75,0,690,694,0,12,0,20299,22,0,1,0,0,1,1
6000,9.17,191.28,5,30000,16.19,0,700,704,0,10,0,4455,11,0,0,0,1,1,-1
26500,12.88,601.33,7,53000,31,0,740,744,0,5,0,33295,12,0,1,0,0,1,-1
10400,13.99,241.94,2,34000,16.81,0,685,689,1,5,0,6909,5,0,0,0,1,0,0
8000,8.49,252.51,1,39000,12.71,1,680,684,0,5,0,8104,11,0,0,0,1,1,1
32475,18.99,842.25,10.5,65000,43.98,0,735,739,0,9,0,12781,34,0,1,0,0,1,-1
24000,14.85,830.21,4,66000,6.02,0,675,679,3,10,0,15990,13,0,0,0,1,1,1
10200,7.91,319.21,10.5,130000,16.04,3,685,689,1,10,0,2319,25,0,0,0,1,1,-1
15000,9.17,478.19,0.5,50000,10.3,0,710,714,0,8,0,14684,13,0,0,0,1,1,1
6000,11.48,197.8,10.5,53000,15.92,0,730,734,0,12,0,598,25,0,0,0,1,1,0
14700,11.48,323.15,6,52000,28.32,0,695,699,1,13,1,1999,21,0,1,0,0,1,-1
21000,11.99,467.03,10.5,156000,28.97,0,665,669,2,23,0,47803,44,0,0,0,1,1,-1
19000,14.85,657.25,8,38000,25.9,0,710,714,3,13,1,21544,20,0,0,0,1,0,1
12000,12.88,403.64,5,75000,23.14,0,685,689,1,12,0,21349,20,0,0,0,1,1,1
12000,9.17,382.55,1,36000,12.4,1,695,699,0,13,0,5812,34,0,1,0,0,1,-1
22000,5.32,662.53,9,50000,14.69,0,745,749,1,4,0,23542,12,0,0,1,0,1,0
6000,9.8,193.05,3,61800,11.55,0,675,679,0,11,0,9910,19,0,0,0,1,1,0
20000,11.99,444.79,2,71000,20.86,0,675,679,2,14,0,14147,35,0,1,0,0,1,-1
11200,19.48,293.51,6,60920,20.04,0,710,714,2,17,0,14544,30,0,1,0,0,1,-1
7000,10.78,228.45,10.5,38000,26.06,0,680,684,0,7,0,2989,22,0,0,0,1,0,1
12775,19.89,337.68,10.5,57000,34.4,0,670,674,1,11,1,22105,20,0,1,0,0,0,0
3500,10.78,114.23,0.5,75000,14.22,2,680,684,0,12,0,10859,28,0,0,0,1,1,0
8000,8.49,252.51,3,176000,2.9,0,670,674,1,7,1,68448,10,0,1,0,0,1,1
35000,7.91,1095.33,10.5,125000,14.04,0,710,714,0,17,0,62134,34,0,1,0,0,1,1
17000,19.89,449.36,10.5,50000,5.2,0,665,669,2,11,1,4695,23,0,1,0,0,1,0
25000,12.88,840.91,5,150000,23.82,0,695,699,0,8,2,2798,26,0,0,0,1,1,0
10000,9.8,321.74,10.5,175000,7.97,0,665,669,1,6,0,8898,17,0,1,0,0,1,-1
12000,11.48,395.6,0.5,80000,1.8,1,690,694,1,9,1,4820,23,0,0,1,0,1,-1
10000,13.99,232.64,10.5,100000,37.68,0,770,774,0,25,0,43294,46,0,1,0,0,1,-1
8000,14.85,276.74,3,38000,29.12,0,685,689,1,13,0,11597,15,0,1,0,0,1,1
8000,13.44,271.26,10.5,60000,20.14,0,670,674,0,11,0,6607,23,0,1,0,0,1,0
15000,13.44,344.69,10.5,100000,37.87,0,670,674,1,16,0,71781,30,0,1,0,0,0,-1
16625,17.97,600.79,10.5,70000,13.24,0,760,764,1,15,0,5237,31,0,1,0,0,1,-1
20000,5.32,602.3,4,130000,8.35,0,715,719,1,11,0,7941,39,0,1,0,0,1,-1
18000,13.99,418.74,10.5,87200,36.45,0,695,699,2,17,0,31733,26,0,1,0,0,-1,-1
20000,13.99,683.46,9,72000,28.85,0,685,689,1,11,0,9474,21,0,1,0,0,0,1
7800,16.59,276.51,6,48000,31.7,0,765,769,0,14,0,2246,19,0,1,0,0,1,-1
29325,23.13,828.88,1,72000,27.12,0,710,714,0,13,0,20611,38,0,1,0,0,1,0
14250,15.77,344.8,9,45000,30,0,770,774,0,7,0,2846,23,0,0,0,1,1,0
8000,6.49,245.16,10.5,40000,14.34,0,740,744,0,5,0,3779,17,0,0,0,1,1,-1
35000,13.44,804.27,10.5,80000,17.81,0,695,699,1,16,0,33124,36,0,1,0,0,1,1
30000,11.99,667.19,10.5,128000,27.36,0,680,684,0,19,0,88314,34,0,1,0,0,1,0
6000,11.99,199.26,10.5,50000,34.59,0,690,694,1,8,0,7732,25,0,1,0,0,0,0
10000,9.8,321.74,10.5,37000,7.69,0,680,684,0,8,1,7810,19,0,1,0,0,1,1
17875,18.99,655.14,3,80000,36.62,10,675,679,2,23,0,16102,37,0,0,0,1,1,1
8000,13.44,271.26,1,36504,30.77,0,695,699,1,5,0,6227,7,0,0,0,1,1,1
6875,9.8,221.2,2,48000,8.43,0,670,674,0,5,1,1786,24,0,0,0,1,1,1
16000,11.99,531.36,10.5,95000,12.35,2,705,709,0,17,0,137876,34,0,0,1,0,1,-1
5000,8.49,157.82,3,70000,18.86,0,665,669,0,9,1,4689,54,0,1,0,0,1,-1
6750,19.89,250.48,8,20000,17.47,0,665,669,0,8,0,6898,18,0,0,0,1,1,0
11150,11.48,367.58,10.5,49000,14.11,2,660,664,0,7,0,17587,21,0,1,0,0,1,0
12800,13.44,294.14,10.5,70000,22.96,0,765,769,1,12,0,8471,19,0,0,0,1,1,1
14825,10.78,483.81,10.5,71000,30.57,0,750,754,0,13,0,18282,31,0,1,0,0,1,1
15600,9.17,497.32,0.5,120000,16.56,0,690,694,0,6,0,5646,15,0,0,0,1,1,0
13000,10.78,424.26,2,40704,16.83,0,660,664,0,10,1,10790,29,0,0,0,1,1,1
11000,12.88,370,3,35000,13.93,0,700,704,1,8,0,12236,14,0,0,0,1,0,1
17100,19.89,634.54,1,57000,17.79,0,660,664,0,8,0,9769,11,0,0,0,1,0,0
30000,17.97,761.32,10.5,72000,29.02,1,700,704,0,9,0,0,30,0,1,0,0,1,0
11325,19.89,420.25,5,43751,22.06,1,705,709,4,19,1,653,50,0,1,0,0,1,0
14000,16.59,344.86,2,45000,23.68,0,675,679,0,9,0,14227,15,0,0,0,1,1,-1
30000,11.99,996.29,4,95500,10.56,0,740,744,0,11,0,35777,21,0,0,1,0,1,1
21000,17.97,532.92,10.5,75000,19.34,0,665,669,1,8,0,6637,17,0,0,0,1,1,1
6000,15.77,210.27,10.5,27000,38.13,1,685,689,2,10,0,1422,26,0,1,0,0,1,0
20250,16.59,717.85,1,40536,17.35,0,695,699,0,13,1,11982,21,0,0,0,1,1,0
6500,12.88,218.64,2,40000,29.7,0,690,694,0,8,0,5816,9,0,0,0,1,1,0
12000,15.77,420.53,7,37000,30.65,0,700,704,0,10,0,18139,20,0,1,0,0,1,1
6000,17.27,214.73,5,50000,10.92,0,675,679,1,3,0,4009,5,0,0,0,1,0,-1
25000,12.88,840.91,10.5,65000,23.98,1,685,689,1,18,0,17232,42,0,1,0,0,1,-1
15500,8.49,489.23,8,63000,30.7,1,705,709,2,22,0,10038,49,0,0,0,1,1,1
18650,10.78,608.64,0.5,48000,31.7,0,765,769,1,16,0,18320,32,0,1,0,0,0,-1
23250,17.27,581.21,1,58058,35.61,0,675,679,0,13,0,25866,20,0,0,0,1,0,1
10000,14.85,345.92,10.5,51000,29.81,0,660,664,0,9,0,15100,32,0,1,0,0,1,0
19175,17.27,479.34,5,102000,37.2,0,750,754,0,21,0,25082,39,0,1,0,0,1,-1
35000,10.78,1142.22,10.5,130000,25.24,0,720,724,0,17,0,192511,30,0,0,1,0,1,1
2000,10.78,65.27,5,25000,26.69,0,665,669,0,8,0,12190,8,0,0,0,1,1,1
4000,12.88,134.55,10.5,56000,17.47,0,700,704,1,14,5,6634,16,0,0,0,1,1,0
18000,5.32,542.07,10.5,104000,21.74,0,765,769,0,25,0,16622,41,0,1,0,0,1,-1
2000,12.88,67.28,1,46000,18.37,0,670,674,1,19,0,10686,26,0,0,0,1,1,1
31000,17.97,1120.26,5,80000,14.25,0,740,744,1,11,1,6263,24,0,0,0,1,0,0
9000,11.99,298.89,0.5,55120,6.9,0,680,684,1,7,1,6016,10,0,0,1,0,1,1
20000,11.99,664.2,7,55000,15.98,0,730,734,1,6,0,20857,14,0,1,0,0,1,0
30000,12.88,1009.09,3,72000,22.89,0,710,714,0,14,0,38543,25,0,0,0,1,1,0
18175,13.99,621.1,10.5,86000,33.34,0,700,704,0,12,0,14599,28,0,1,0,0,1,0
16200,18.99,420.15,10.5,45000,23.63,0,715,719,0,16,0,26264,38,0,1,0,0,1,-1
20000,13.99,465.27,10.5,88000,26.92,2,695,699,0,27,0,11018,48,0,0,0,1,1,-1
35000,11.99,1162.34,1,225000,12.25,0,680,684,0,10,0,15576,24,0,1,0,0,1,1
10000,9.17,318.79,1,28000,20.87,0,705,709,0,13,0,9323,14,0,0,0,1,1,1
12000,5.32,361.38,2,128000,13.28,0,700,704,1,10,0,20562,32,0,1,0,0,1,1
28000,12.59,631.23,2,150000,13.5,0,690,694,0,13,0,41397,33,0,1,0,0,1,-1
14000,5.32,421.61,10.5,59000,24.86,0,720,724,1,8,0,11760,33,0,0,0,1,1,-1
24000,11.99,533.75,10.5,77000,22.32,0,690,694,1,15,0,16284,40,0,1,0,0,0,-1
30000,12.88,1009.09,0.5,76000,13.23,0,660,664,0,7,0,34039,23,0,1,0,0,1,1
35000,11.99,778.38,5,173500,25.71,1,750,754,1,18,0,4538,22,0,0,0,1,1,1
5000,9.8,160.87,1,120000,29.74,3,660,664,0,33,0,26408,63,0,0,1,0,1,-1
10000,9.17,318.79,10.5,54000,26.71,1,685,689,2,12,0,9747,32,0,0,0,1,1,1
28000,9.17,583.55,3,65000,21.66,0,685,689,0,10,0,15143,29,0,1,0,0,1,1
20225,16.55,497.77,10.5,46000,22.75,1,690,694,0,20,0,17925,44,0,0,1,0,1,-1
24700,23.13,698.16,6,65000,31.52,0,680,684,0,11,0,25170,26,0,1,0,0,1,0
28000,5.32,843.22,6,90000,26.04,0,740,744,0,10,2,124791,25,0,1,0,0,1,-1
6500,6.49,199.19,10.5,35000,12.53,0,730,734,1,9,0,14286,15,0,1,0,0,1,-1
30800,12.88,698.91,10.5,70000,22.72,0,695,699,3,15,0,22127,29,0,1,0,0,1,0
21000,13.99,488.53,10.5,105249,22.11,0,680,684,1,15,0,42812,26,0,1,0,0,1,-1
14775,13.99,504.91,0.5,57200,29.88,0,715,719,0,10,0,21994,23,0,0,0,1,1,0
24925,11.48,821.69,9,70000,21.16,0,675,679,0,21,0,20733,43,0,1,0,0,1,-1
23000,9.17,733.22,10.5,110000,28.3,0,690,694,2,28,0,9374,58,0,0,0,1,1,-1
8000,9.17,255.04,4,60000,23.1,1,680,684,0,8,0,19652,20,0,1,0,0,1,-1
30000,11.48,989,5,200000,6.45,1,670,674,3,18,0,7430,45,0,0,0,1,1,1
19000,16.59,673.54,7,91000,31.98,0,680,684,0,18,0,37543,35,0,0,0,1,1,-1
12000,17.27,299.98,8,113000,10.93,0,670,674,1,9,0,21475,17,0,1,0,0,1,-1
18000,19.48,471.7,2,43000,25.15,0,670,674,2,17,2,6925,29,0,1,0,0,0,1
28000,5.32,843.22,3,202000,12.14,0,795,799,0,10,0,13196,15,0,1,0,0,1,0
5000,11.99,166.05,0.5,70000,27.74,0,720,724,2,7,0,6486,19,0,0,1,0,1,-1
9000,9.17,286.92,8,55000,3.67,0,725,729,0,5,0,7406,5,0,0,0,1,1,-1
12000,12.88,403.64,10.5,72000,18.92,0,765,769,2,10,0,8249,27,0,1,0,0,1,-1
20000,16.59,708.99,5,115000,14.35,0,660,664,1,15,0,17388,34,0,1,0,0,0,1
10000,7.91,312.95,2,103000,13.74,4,665,669,0,12,0,13902,36,0,1,0,0,1,1
6000,7.49,186.61,10.5,90000,3.41,1,750,754,1,17,0,6857,35,0,1,0,0,1,0
5600,10.78,182.76,4,41000,28.51,0,665,669,1,12,1,3255,40,0,0,1,0,0,0
18200,12.88,412.99,5,60000,19.24,0,690,694,0,12,0,12000,13,0,0,0,1,1,1
3000,14.85,103.78,10.5,70000,8.81,0,700,704,1,6,0,1812,8,0,0,0,1,1,1
4800,11.48,158.24,9,52000,9.99,1,735,739,0,14,1,462,15,0,0,1,0,1,1
24550,13.44,832.4,8,78500,27.73,0,765,769,0,14,1,60177,33,0,1,0,0,1,1
8000,13.99,273.39,10.5,60000,33.28,0,675,679,0,15,1,8739,34,0,0,0,1,1,0
6500,8.49,205.16,4,80000,7.86,1,695,699,0,13,0,8639,30,0,1,0,0,1,-1
10000,12.88,336.37,9,95000,7.93,0,705,709,0,10,0,3842,12,0,0,0,1,0,1
5000,12.88,168.19,10.5,72000,26.04,1,670,674,0,7,0,11213,30,0,0,0,1,0,0
24000,9.8,507.58,10.5,62500,7.54,0,685,689,0,14,2,8986,28,0,0,0,1,1,1
15000,9.17,478.19,0.5,100000,10.69,0,670,674,0,23,0,37658,38,0,1,0,0,1,-1
10000,9.17,318.79,10.5,50000,26.67,0,705,709,0,10,0,17803,15,0,1,0,0,0,-1
12675,16.59,312.22,10.5,50000,32.62,0,670,674,0,11,1,17990,26,0,1,0,0,1,0
15000,13.44,508.6,10.5,196000,12.74,0,695,699,4,12,0,12530,24,0,0,0,1,1,1
22800,11.99,757.18,10.5,96000,10.77,0,700,704,2,8,0,16649,29,0,1,0,0,1,1
14000,10.78,456.89,3,55000,14.2,0,695,699,0,3,0,13937,9,0,0,0,1,1,1
2100,8.49,66.29,4,39000,30.77,0,720,724,1,19,0,11742,30,0,0,0,1,1,1
8100,20.5,303.1,4,60000,15.12,2,665,669,2,10,0,3629,15,0,0,0,1,1,1
24000,9.17,500.19,9,72000,21.57,0,745,749,0,13,0,5736,35,0,1,0,0,1,-1
24000,7.91,751.08,4,109000,7.76,0,785,789,1,17,0,2554,25,0,0,0,1,1,-1
20650,11.48,680.76,1,70000,20.14,0,710,714,0,11,0,4728,30,0,1,0,0,0,0
10000,8.49,315.63,10.5,36000,12.07,0,680,684,0,6,0,5183,21,0,1,0,0,1,-1
8000,11.99,265.68,7,57726,20.31,0,710,714,1,12,1,3225,26,0,0,1,0,1,1
12000,6.49,367.74,10.5,120000,25.21,0,730,734,1,29,0,25634,59,0,0,1,0,1,-1
12000,11.48,395.6,10.5,70000,26.95,0,680,684,0,15,0,16659,41,0,0,0,1,1,0
18000,11.99,597.78,10.5,70000,37.6,0,685,689,0,19,0,15423,27,0,1,0,0,1,-1
5400,11.99,179.34,10.5,15000,25.04,0,665,669,0,12,1,8116,24,0,0,1,0,1,0
7750,9.17,247.07,10.5,80000,4.74,1,660,664,0,9,1,10761,21,0,0,0,1,1,1
15000,15.77,525.66,2,50000,3.41,0,665,669,2,2,0,1074,7,0,0,0,1,1,1
20000,13.44,459.58,3,140000,13.33,1,680,684,0,15,0,19984,40,0,1,0,0,1,-1
11000,6.99,339.6,2,44000,28.97,0,715,719,0,10,0,11490,14,0,0,1,0,1,0
16000,11.48,351.73,10.5,41000,15.49,0,665,669,0,5,1,17259,18,0,1,0,0,0,0
15000,9.17,478.19,6,90000,16.59,0,695,699,0,12,0,8554,17,0,0,0,1,1,1
6000,14.85,207.56,8,50000,14.21,0,670,674,0,8,0,11282,15,0,0,0,1,1,0
22000,6.99,679.2,0.5,140000,12.31,0,745,749,0,11,0,22417,15,0,0,0,1,1,-1
2100,6.49,64.36,7,50000,4.34,0,685,689,2,6,1,958,25,0,0,0,1,1,-1
10000,11.48,329.67,5,41976,22.81,0,685,689,0,7,0,7805,11,0,0,0,1,1,0
14000,6.49,429.03,0.5,95000,15.56,0,700,704,0,11,0,14570,26,0,1,0,0,1,1
2000,9.17,63.76,2,80000,1.13,1,675,679,2,8,0,1120,30,0,1,0,0,0,-1
6000,16.59,212.7,0.5,24000,28.9,0,715,719,1,17,0,1485,21,0,0,0,1,0,-1
6500,9.17,207.22,6,27000,19.56,0,690,694,1,7,0,5922,17,0,0,0,1,1,-1
15000,18.49,384.92,10.5,48000,18.75,0,685,689,0,18,1,6479,21,0,0,1,0,0,-1
24125,12.88,547.44,10.5,112000,35.24,0,710,714,0,26,0,102006,50,0,0,0,1,1,-1
11200,19.89,296.05,10.5,45800,29.32,0,680,684,0,11,0,8396,14,0,0,0,1,0,0
6000,13.99,205.04,10.5,74800,11.21,0,660,664,0,5,1,4781,14,0,0,0,1,0,1
26400,17.97,954.03,4,67000,21.33,0,765,769,1,7,0,1657,8,0,0,0,1,0,-1
13300,13.44,305.62,7,72000,15.28,0,750,754,4,10,0,93862,19,0,1,0,0,1,-1
15000,5.32,451.73,3,86000,10.22,0,725,729,0,9,0,13442,21,0,0,0,1,1,-1
20600,9.17,656.71,10.5,115000,22.62,0,680,684,0,12,0,19991,32,0,1,0,0,1,1
7200,12.88,242.19,4,100000,16.94,0,710,714,0,12,0,6291,13,0,0,0,1,0,-1
35000,17.97,1264.81,1,100000,19.33,0,710,714,2,10,0,21124,40,0,1,0,0,1,0
25200,5.32,758.9,10.5,145000,10.99,0,700,704,0,11,0,22602,15,0,1,0,0,1,1
12000,12.88,272.31,0.5,75000,19.58,0,705,709,0,10,0,16206,21,0,1,0,0,1,-1
24000,9.17,765.1,0.5,95000,12.4,0,715,719,0,9,0,9804,16,0,0,0,1,1,-1
12000,6.99,370.48,2,100000,9.19,1,700,704,0,9,0,8093,21,0,0,0,1,1,1
6500,9.17,207.22,8,40000,19.35,0,695,699,0,6,1,9740,10,0,0,0,1,1,0
18000,14.85,622.66,3,76000,25.97,0,660,664,1,9,1,18385,21,0,0,0,1,1,1
10000,7.91,312.95,10.5,100000,8.95,0,795,799,0,15,0,1753,27,0,1,0,0,1,-1
8225,6.99,253.93,9,45000,21.55,0,750,754,0,6,0,7725,13,0,0,0,1,1,-1
9500,13.44,322.11,1,89000,7.46,0,670,674,1,6,0,5509,27,0,1,0,0,1,0
15000,17.27,374.97,6,42000,25.11,1,680,684,1,9,0,3990,20,0,0,0,1,0,1
8400,17.27,300.62,7,53500,27.36,4,705,709,1,13,0,2640,20,0,1,0,0,1,1
3000,13.44,101.72,0.5,40000,21.21,0,670,674,0,7,1,34726,9,0,0,0,1,1,1
24000,14.85,569.08,4,100000,22.58,0,670,674,0,11,0,19591,15,0,0,0,1,0,-1
2400,11.99,79.71,5,83000,29.73,0,685,689,1,8,0,73943,16,0,1,0,0,0,0
8000,13.44,271.26,10.5,50000,25.46,0,715,719,0,6,0,1704,44,0,1,0,0,0,0
12000,14.85,284.54,3,96000,17.9,0,665,669,0,10,1,3813,41,0,0,1,0,1,0
25000,19.89,660.82,9,80000,21.98,0,680,684,0,14,0,4574,14,0,1,0,0,0,1
15000,6.49,459.67,1,58500,21.87,0,775,779,1,13,0,4265,29,0,1,0,0,1,-1
3700,10.78,120.75,0.5,35200,33.24,0,660,664,1,13,1,10340,32,0,0,1,0,1,1
35000,9.17,1115.77,10.5,200000,9.1,0,680,684,0,9,0,39005,16,0,0,1,0,0,1
4800,14.85,166.05,0.5,19500,5.23,0,660,664,0,6,0,1810,13,0,0,0,1,1,1
7200,14.85,249.07,10.5,53500,35.13,0,685,689,1,13,0,14422,31,0,1,0,0,1,0
24000,6.99,740.95,5,125000,7.25,0,710,714,3,10,0,35938,21,0,0,0,1,1,-1
12300,11.99,408.48,0.5,28000,28.25,0,705,709,0,15,0,11255,15,0,0,0,1,1,1
1500,14.85,51.89,4,68000,9.97,3,670,674,1,5,0,4824,12,0,1,0,0,1,0
9275,15.77,325.03,3,120000,6.75,0,685,689,1,7,0,5137,10,0,0,1,0,1,1
12000,9.17,382.55,8,45000,25.07,0,725,729,1,17,0,11846,46,0,1,0,0,1,1
5000,8.49,157.82,10.5,45000,14.8,0,695,699,0,20,0,18672,28,0,1,0,0,0,1
14000,13.99,325.69,0.5,45000,34.56,0,675,679,0,12,0,1476,35,0,0,0,1,1,0
20000,13.44,459.58,10.5,98000,16.46,0,680,684,1,11,0,11655,33,0,0,0,1,1,1
15000,11.48,494.5,5,65000,23.96,0,665,669,0,7,0,15387,15,0,0,0,1,1,0
8400,9.8,270.26,0.5,30000,20.08,1,660,664,2,5,0,3442,25,0,0,0,1,1,0
10000,9.8,321.74,0.5,38000,33.95,0,665,669,0,12,1,10359,13,0,1,0,0,1,1
16000,14.85,553.48,0.5,100000,11.92,0,660,664,2,40,0,21773,62,0,0,0,1,1,1
2200,9.17,70.14,10.5,33000,38.33,0,680,684,0,17,0,24663,37,0,0,0,1,1,-1
